filename,width,height,class,xmin,ymin,xmax,ymax
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,229,19,277,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,251,19,299,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,269,19,317,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,293,19,341,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,316,19,364,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,333,19,381,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,373,19,421,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,397,19,445,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,420,19,468,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,437,19,485,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,477,19,525,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,499,19,547,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,516,19,564,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,541,19,589,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,581,19,629,99
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,29,44,109
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,100,29,148,109
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,204,29,252,109
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,348,29,396,109
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,452,29,500,109
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,556,29,604,109
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,37,19,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,13,37,61,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,36,37,84,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,53,37,101,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,75,37,123,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,117,37,165,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,140,37,188,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,157,37,205,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,179,37,227,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,221,37,269,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,244,37,292,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,261,37,309,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,283,37,331,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,301,37,349,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,323,37,371,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,365,37,413,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,387,37,435,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,405,37,453,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,427,37,475,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,469,37,517,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,492,37,540,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,509,37,557,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,531,37,579,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,573,37,621,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,588,45,636,117
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,44,12,124
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,4,44,12,124
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,52,29,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,3,52,51,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,85,52,133,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,107,52,155,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,189,52,237,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,212,52,260,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,333,52,381,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,355,52,403,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,437,52,485,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,459,52,507,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,541,52,589,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,563,52,611,132
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,21,61,69,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,45,61,93,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,68,61,116,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,125,61,173,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,147,61,195,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,164,61,212,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,229,61,277,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,251,61,299,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,269,61,317,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,293,61,341,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,316,61,364,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,373,61,421,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,397,61,445,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,420,61,468,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,477,61,525,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,499,61,547,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,516,61,564,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,581,61,629,141
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,69,19,149
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,69,36,149
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,93,69,141,149
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,179,69,227,149
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,197,69,245,149
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,340,69,388,149
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,444,69,492,149
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,531,69,579,149
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,549,69,597,149
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,76,12,156
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,4,76,12,156
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,36,76,84,156
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,283,76,331,156
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,387,76,435,156
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,588,84,636,156
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,3,84,51,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,53,84,101,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,75,84,123,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,107,84,155,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,132,84,180,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,157,84,205,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,212,84,260,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,236,84,284,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,261,84,309,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,301,84,349,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,323,84,371,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,355,84,403,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,405,84,453,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,427,84,475,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,459,84,507,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,484,84,532,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,509,84,557,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,563,84,611,164
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,91,29,171
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,21,91,69,171
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,172,91,220,171
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,189,91,237,171
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,373,91,421,171
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,524,91,572,171
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,541,91,589,171
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,101,44,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,45,101,93,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,68,101,116,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,85,101,133,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,117,101,165,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,140,101,188,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,204,101,252,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,221,101,269,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,244,101,292,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,269,101,317,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,293,101,341,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,316,101,364,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,333,101,381,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,397,101,445,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,420,101,468,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,437,101,485,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,469,101,517,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,492,101,540,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,556,101,604,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,573,101,621,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,588,109,636,181
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,109,12,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,4,109,12,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,109,19,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,13,109,61,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,100,109,148,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,164,109,212,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,348,109,396,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,365,109,413,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,452,109,500,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,516,109,564,189
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,28,116,76,196
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,179,116,227,196
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,283,116,331,196
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,380,116,428,196
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,531,116,579,196
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,123,29,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,3,123,51,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,53,123,101,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,75,123,123,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,125,123,173,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,147,123,195,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,197,123,245,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,229,123,277,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,251,123,299,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,301,123,349,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,323,123,371,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,405,123,453,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,427,123,475,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,477,123,525,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,499,123,547,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,549,123,597,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,581,123,629,203
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,21,133,69,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,93,133,141,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,172,133,220,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,212,133,260,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,269,133,317,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,340,133,388,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,373,133,421,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,444,133,492,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,524,133,572,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,563,133,611,213
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,141,12,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,4,141,12,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,141,19,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,141,36,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,36,141,84,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,60,141,108,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,107,141,155,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,132,141,180,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,157,141,205,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,189,141,237,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,236,141,284,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,293,141,341,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,316,141,364,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,355,141,403,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,387,141,435,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,412,141,460,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,459,141,507,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,484,141,532,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,509,141,557,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,541,141,589,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,588,149,636,221
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,221,148,269,228
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,573,148,621,228
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,3,156,51,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,45,156,93,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,75,156,123,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,117,156,165,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,147,156,195,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,179,156,227,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,204,156,252,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,251,156,299,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,276,156,324,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,333,156,381,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,365,156,413,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,397,156,445,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,427,156,475,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,469,156,517,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,499,156,547,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,531,156,579,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,556,156,604,236
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,163,29,243
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,21,163,69,243
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,93,163,141,243
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,164,163,212,243
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,301,163,349,243
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,348,163,396,243
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,380,163,428,243
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,444,163,492,243
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,516,163,564,243
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,173,12,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,4,173,12,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,173,44,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,36,173,84,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,53,173,101,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,107,173,155,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,125,173,173,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,189,173,237,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,212,173,260,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,229,173,277,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,261,173,309,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,283,173,331,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,316,173,364,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,405,173,453,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,459,173,507,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,477,173,525,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,541,173,589,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,563,173,611,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,581,173,629,253
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,180,19,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,13,180,61,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,68,180,116,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,85,180,133,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,140,180,188,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,157,180,205,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,244,180,292,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,340,180,388,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,373,180,421,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,420,180,468,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,437,180,485,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,492,180,540,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,509,180,557,260
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,172,188,220,268
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,293,188,341,268
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,355,188,403,268
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,387,188,435,268
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,524,188,572,268
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,588,196,636,268
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,0,195,29,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,3,195,51,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,28,195,76,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,45,195,93,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,100,195,148,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,117,195,165,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,197,195,245,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,221,195,269,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,269,195,317,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,308,195,356,275
image_28_png.rf.54e6a62003ce4d334bee95476d5dfe53.jpg,640,640,ball,452,195,500,275
